Dates,Monetary Base
0/01/2003,37.418
31/01/2003,37.414
01/02/2003,37.306
02/02/2003,37.306
03/02/2003,37.197
04/02/2003,37.156
05/02/2003,37.125
06/02/2003,37.108
07/02/2003,37.093
08/02/2003,37.082
09/02/2003,37.073
10/02/2003,37.022
11/02/2003,36.985
12/02/2003,36.965
13/02/2003,36.950
14/02/2003,36.943
15/02/2003,36.936
16/02/2003,36.930
17/02/2003,36.924
18/02/2003,36.923
19/02/2003,36.926
20/02/2003,36.969
21/02/2003,37.011
22/02/2003,37.048
23/02/2003,37.083
24/02/2003,37.115
25/02/2003,37.149
26/02/2003,37.179
27/02/2003,37.207
28/02/2003,37.234
01/03/2003,37.978
02/03/2003,37.978
03/03/2003,37.992
04/03/2003,38.009
05/03/2003,37.984
06/03/2003,37.970
07/03/2003,37.954
08/03/2003,37.942
09/03/2003,37.933
10/03/2003,37.933
11/03/2003,37.930
12/03/2003,37.937
13/03/2003,37.942
14/03/2003,37.944
15/03/2003,37.946
16/03/2003,37.948
17/03/2003,37.953
18/03/2003,37.958
19/03/2003,37.964
20/03/2003,37.973
21/03/2003,37.982
22/03/2003,37.991
23/03/2003,37.999
24/03/2003,38.009
25/03/2003,38.020
26/03/2003,38.030
27/03/2003,38.041
28/03/2003,38.052
29/03/2003,38.062
30/03/2003,38.071
31/03/2003,38.080
01/04/2003,38.347
02/04/2003,38.342
03/04/2003,38.378
04/04/2003,38.378
05/04/2003,38.378
06/04/2003,38.378
07/04/2003,38.382
08/04/2003,38.386
09/04/2003,38.401
10/04/2003,38.418
11/04/2003,38.428
12/04/2003,38.436
13/04/2003,38.442
14/04/2003,38.449
15/04/2003,38.455
16/04/2003,38.460
17/04/2003,38.464
18/04/2003,38.467
19/04/2003,38.470
20/04/2003,38.473
21/04/2003,38.477
22/04/2003,38.488
23/04/2003,38.497
24/04/2003,38.506
25/04/2003,38.508
26/04/2003,38.510
27/04/2003,38.512
28/04/2003,38.516
29/04/2003,38.524
30/04/2003,38.545
01/05/2003,39.149
02/05/2003,39.264
03/05/2003,39.302
04/05/2003,39.322
05/05/2003,39.373
06/05/2003,39.431
07/05/2003,39.462
08/05/2003,39.534
09/05/2003,39.645
10/05/2003,39.734
11/05/2003,39.806
12/05/2003,39.880
13/05/2003,39.961
14/05/2003,40.023
15/05/2003,40.081
16/05/2003,40.141
17/05/2003,40.194
18/05/2003,40.241
19/05/2003,40.286
20/05/2003,40.339
21/05/2003,40.383
22/05/2003,40.423
23/05/2003,40.452
24/05/2003,40.478
25/05/2003,40.502
26/05/2003,40.524
27/05/2003,40.543
28/05/2003,40.555
29/05/2003,40.567
30/05/2003,40.576
31/05/2003,40.585
01/06/2003,40.840
02/06/2003,40.885
03/06/2003,40.918
04/06/2003,40.941
05/06/2003,40.973
06/06/2003,41.011
07/06/2003,41.038
08/06/2003,41.059
09/06/2003,41.097
10/06/2003,41.150
11/06/2003,41.181
12/06/2003,41.236
13/06/2003,41.319
14/06/2003,41.390
15/06/2003,41.451
16/06/2003,41.505
17/06/2003,41.566
18/06/2003,41.628
19/06/2003,41.683
20/06/2003,41.736
21/06/2003,41.784
22/06/2003,41.828
23/06/2003,41.879
24/06/2003,41.935
25/06/2003,41.982
26/06/2003,42.031
27/06/2003,42.070
28/06/2003,42.107
29/06/2003,42.141
30/06/2003,42.174
01/07/2003,43.318
02/07/2003,43.232
03/07/2003,43.257
04/07/2003,43.229
05/07/2003,43.213
06/07/2003,43.202
07/07/2003,43.216
08/07/2003,43.240
09/07/2003,43.258
10/07/2003,43.262
11/07/2003,43.253
12/07/2003,43.245
13/07/2003,43.239
14/07/2003,43.239
15/07/2003,43.249
16/07/2003,43.241
17/07/2003,43.215
18/07/2003,43.192
19/07/2003,43.171
20/07/2003,43.152
21/07/2003,43.141
22/07/2003,43.136
23/07/2003,43.125
24/07/2003,43.123
25/07/2003,43.119
26/07/2003,43.115
27/07/2003,43.111
28/07/2003,43.109
29/07/2003,43.110
30/07/2003,43.105
31/07/2003,43.100
01/08/2003,43.044
02/08/2003,43.044
03/08/2003,43.044
04/08/2003,42.929
05/08/2003,42.861
06/08/2003,42.797
07/08/2003,42.752
08/08/2003,42.710
09/08/2003,42.678
10/08/2003,42.652
11/08/2003,42.646
12/08/2003,42.645
13/08/2003,42.677
14/08/2003,42.706
15/08/2003,42.727
16/08/2003,42.745
17/08/2003,42.761
18/08/2003,42.775
19/08/2003,42.801
20/08/2003,42.824
21/08/2003,42.848
22/08/2003,42.862
23/08/2003,42.876
24/08/2003,42.888
25/08/2003,42.899
26/08/2003,42.911
27/08/2003,42.921
28/08/2003,42.930
29/08/2003,42.943
30/08/2003,42.956
31/08/2003,42.967
01/09/2003,43.320
02/09/2003,43.302
03/09/2003,43.280
04/09/2003,43.256
05/09/2003,43.241
06/09/2003,43.230
07/09/2003,43.223
08/09/2003,43.218
09/09/2003,43.222
10/09/2003,43.216
11/09/2003,43.148
12/09/2003,43.085
13/09/2003,43.031
14/09/2003,42.985
15/09/2003,42.947
16/09/2003,42.913
17/09/2003,42.880
18/09/2003,42.854
19/09/2003,42.838
20/09/2003,42.824
21/09/2003,42.811
22/09/2003,42.798
23/09/2003,42.787
24/09/2003,42.773
25/09/2003,42.761
26/09/2003,42.743
27/09/2003,42.727
28/09/2003,42.712
29/09/2003,42.699
30/09/2003,42.711
01/10/2003,43.578
02/10/2003,43.558
03/10/2003,43.549
04/10/2003,43.545
05/10/2003,43.542
06/10/2003,43.539
07/10/2003,43.548
08/10/2003,43.559
09/10/2003,43.575
10/10/2003,43.591
11/10/2003,43.604
12/10/2003,43.615
13/10/2003,43.624
14/10/2003,43.623
15/10/2003,43.630
16/10/2003,43.639
17/10/2003,43.649
18/10/2003,43.659
19/10/2003,43.667
20/10/2003,43.680
21/10/2003,43.695
22/10/2003,43.711
23/10/2003,43.728
24/10/2003,43.746
25/10/2003,43.762
26/10/2003,43.777
27/10/2003,43.793
28/10/2003,43.813
29/10/2003,43.835
30/10/2003,43.859
31/10/2003,43.882
01/11/2003,44.577
02/11/2003,44.577
03/11/2003,44.530
04/11/2003,44.503
05/11/2003,44.472
06/11/2003,44.451
07/11/2003,44.439
08/11/2003,44.431
09/11/2003,44.424
10/11/2003,44.430
11/11/2003,44.435
12/11/2003,44.446
13/11/2003,44.459
14/11/2003,44.473
15/11/2003,44.486
16/11/2003,44.496
17/11/2003,44.513
18/11/2003,44.531
19/11/2003,44.554
20/11/2003,44.579
21/11/2003,44.602
22/11/2003,44.623
23/11/2003,44.643
24/11/2003,44.663
25/11/2003,44.685
26/11/2003,44.706
27/11/2003,44.725
28/11/2003,44.746
29/11/2003,44.766
30/11/2003,44.785
01/12/2003,45.423
02/12/2003,45.440
03/12/2003,45.462
04/12/2003,45.490
05/12/2003,45.530
06/12/2003,45.556
07/12/2003,45.575
08/12/2003,45.589
09/12/2003,45.614
10/12/2003,45.634
11/12/2003,45.653
12/12/2003,45.687
13/12/2003,45.716
14/12/2003,45.740
15/12/2003,45.767
16/12/2003,45.795
17/12/2003,45.831
18/12/2003,45.870
19/12/2003,45.914
20/12/2003,45.954
21/12/2003,45.990
22/12/2003,46.027
23/12/2003,46.060
24/12/2003,46.090
25/12/2003,46.118
26/12/2003,46.150
27/12/2003,46.180
28/12/2003,46.208
29/12/2003,46.239
30/12/2003,46.259
31/12/2003,46.273
01/01/2004,46.678
02/01/2004,46.728
03/01/2004,46.745
04/01/2004,46.754
05/01/2004,46.761
06/01/2004,46.785
07/01/2004,46.785
08/01/2004,46.799
09/01/2004,46.821
10/01/2004,46.839
11/01/2004,46.854
12/01/2004,46.873
13/01/2004,46.879
14/01/2004,46.882
15/01/2004,46.896
16/01/2004,46.914
17/01/2004,46.930
18/01/2004,46.945
19/01/2004,46.960
20/01/2004,46.977
21/01/2004,46.984
22/01/2004,46.982
23/01/2004,46.987
24/01/2004,46.992
25/01/2004,46.996
26/01/2004,47.002
27/01/2004,47.010
28/01/2004,47.006
29/01/2004,47.004
30/01/2004,47.004
31/01/2004,47.004
01/02/2004,46.999
02/02/2004,47.019
03/02/2004,47.134
04/02/2004,47.152
05/02/2004,47.163
06/02/2004,47.114
07/02/2004,47.079
08/02/2004,47.053
09/02/2004,47.040
10/02/2004,47.032
11/02/2004,47.007
12/02/2004,46.981
13/02/2004,46.967
14/02/2004,46.955
15/02/2004,46.945
16/02/2004,46.933
17/02/2004,46.926
18/02/2004,46.910
19/02/2004,46.897
20/02/2004,46.894
21/02/2004,46.891
22/02/2004,46.888
23/02/2004,46.888
24/02/2004,46.889
25/02/2004,46.889
26/02/2004,46.888
27/02/2004,46.888
28/02/2004,46.889
29/02/2004,46.889
01/03/2004,46.895
02/03/2004,46.815
03/03/2004,46.746
04/03/2004,46.711
05/03/2004,46.697
06/03/2004,46.689
07/03/2004,46.682
08/03/2004,46.680
09/03/2004,46.319
10/03/2004,46.027
11/03/2004,45.795
12/03/2004,45.605
13/03/2004,45.444
14/03/2004,45.307
15/03/2004,45.169
16/03/2004,45.052
17/03/2004,44.965
18/03/2004,44.891
19/03/2004,44.784
20/03/2004,44.687
21/03/2004,44.599
22/03/2004,44.523
23/03/2004,44.457
24/03/2004,44.393
25/03/2004,44.397
26/03/2004,44.427
27/03/2004,44.454
28/03/2004,44.479
29/03/2004,44.505
30/03/2004,44.531
31/03/2004,44.567
01/04/2004,45.768
02/04/2004,45.725
03/04/2004,45.711
04/04/2004,45.704
05/04/2004,45.700
06/04/2004,45.709
07/04/2004,45.702
08/04/2004,45.697
09/04/2004,45.693
10/04/2004,45.690
11/04/2004,45.687
12/04/2004,45.695
13/04/2004,45.709
14/04/2004,45.718
15/04/2004,45.724
16/04/2004,45.739
17/04/2004,45.752
18/04/2004,45.764
19/04/2004,45.784
20/04/2004,45.806
21/04/2004,45.828
22/04/2004,45.850
23/04/2004,45.881
24/04/2004,45.910
25/04/2004,45.937
26/04/2004,45.967
27/04/2004,45.998
28/04/2004,46.027
29/04/2004,46.059
30/04/2004,46.092
01/05/2004,47.064
02/05/2004,47.064
03/05/2004,47.093
04/05/2004,46.897
05/05/2004,46.786
06/05/2004,46.733
07/05/2004,46.716
08/05/2004,46.702
09/05/2004,46.692
10/05/2004,46.700
11/05/2004,46.719
12/05/2004,46.727
13/05/2004,46.743
14/05/2004,46.767
15/05/2004,46.787
16/05/2004,46.806
17/05/2004,46.808
18/05/2004,46.814
19/05/2004,46.832
20/05/2004,46.854
21/05/2004,46.882
22/05/2004,46.907
23/05/2004,46.929
24/05/2004,46.955
25/05/2004,46.979
26/05/2004,47.007
27/05/2004,47.034
28/05/2004,47.059
29/05/2004,47.082
30/05/2004,47.104
31/05/2004,47.122
01/06/2004,47.763
02/06/2004,47.769
03/06/2004,47.815
04/06/2004,47.755
05/06/2004,47.719
06/06/2004,47.695
07/06/2004,47.696
08/06/2004,47.707
09/06/2004,47.710
10/06/2004,47.720
11/06/2004,47.724
12/06/2004,47.727
13/06/2004,47.730
14/06/2004,47.743
15/06/2004,47.760
16/06/2004,47.775
17/06/2004,47.793
18/06/2004,47.806
19/06/2004,47.818
20/06/2004,47.829
21/06/2004,47.839
22/06/2004,47.852
23/06/2004,47.861
24/06/2004,47.874
25/06/2004,47.892
26/06/2004,47.909
27/06/2004,47.925
28/06/2004,47.941
29/06/2004,47.961
30/06/2004,47.984
01/07/2004,48.297
02/07/2004,48.115
03/07/2004,48.055
04/07/2004,48.024
05/07/2004,47.931
06/07/2004,47.820
07/07/2004,47.631
08/07/2004,47.420
09/07/2004,47.255
10/07/2004,47.123
11/07/2004,47.015
12/07/2004,46.919
13/07/2004,46.817
14/07/2004,46.724
15/07/2004,46.624
16/07/2004,46.533
17/07/2004,46.453
18/07/2004,46.381
19/07/2004,46.336
20/07/2004,46.316
21/07/2004,46.317
22/07/2004,46.335
23/07/2004,46.349
24/07/2004,46.361
25/07/2004,46.373
26/07/2004,46.394
27/07/2004,46.413
28/07/2004,46.433
29/07/2004,46.456
30/07/2004,46.476
31/07/2004,46.495
01/08/2004,47.062
02/08/2004,47.173
03/08/2004,47.132
04/08/2004,47.107
05/08/2004,47.050
06/08/2004,47.038
07/08/2004,47.029
08/08/2004,47.023
09/08/2004,46.993
10/08/2004,46.951
11/08/2004,46.881
12/08/2004,46.769
13/08/2004,46.652
14/08/2004,46.552
15/08/2004,46.465
16/08/2004,46.389
17/08/2004,46.372
18/08/2004,46.372
19/08/2004,46.371
20/08/2004,46.375
21/08/2004,46.379
22/08/2004,46.382
23/08/2004,46.378
24/08/2004,46.374
25/08/2004,46.364
26/08/2004,46.367
27/08/2004,46.400
28/08/2004,46.430
29/08/2004,46.458
30/08/2004,46.477
31/08/2004,46.507
01/09/2004,46.841
02/09/2004,46.533
03/09/2004,46.532
04/09/2004,46.531
05/09/2004,46.530
06/09/2004,46.523
07/09/2004,46.521
08/09/2004,46.503
09/09/2004,46.493
10/09/2004,46.463
11/09/2004,46.438
12/09/2004,46.418
13/09/2004,46.357
14/09/2004,46.334
15/09/2004,46.319
16/09/2004,46.320
17/09/2004,46.311
18/09/2004,46.303
19/09/2004,46.295
20/09/2004,46.307
21/09/2004,46.300
22/09/2004,46.300
23/09/2004,46.303
24/09/2004,46.290
25/09/2004,46.278
26/09/2004,46.266
27/09/2004,46.261
28/09/2004,46.269
29/09/2004,46.294
30/09/2004,46.335
01/10/2004,47.523
02/10/2004,47.523
03/10/2004,47.523
04/10/2004,47.409
05/10/2004,47.307
06/10/2004,47.255
07/10/2004,47.216
08/10/2004,47.204
09/10/2004,47.195
10/10/2004,47.187
11/10/2004,47.181
12/10/2004,47.166
13/10/2004,47.148
14/10/2004,47.113
15/10/2004,47.084
16/10/2004,47.059
17/10/2004,47.037
18/10/2004,46.969
19/10/2004,46.960
20/10/2004,46.932
21/10/2004,46.894
22/10/2004,46.856
23/10/2004,46.822
24/10/2004,46.791
25/10/2004,46.753
26/10/2004,46.719
27/10/2004,46.678
28/10/2004,46.632
29/10/2004,46.606
30/10/2004,46.582
31/10/2004,46.560
01/11/2004,46.104
02/11/2004,46.161
03/11/2004,46.304
04/11/2004,46.377
05/11/2004,46.464
06/11/2004,46.521
07/11/2004,46.562
08/11/2004,46.618
09/11/2004,46.655
10/11/2004,46.677
11/11/2004,46.679
12/11/2004,46.660
13/11/2004,46.643
14/11/2004,46.629
15/11/2004,46.620
16/11/2004,46.613
17/11/2004,46.602
18/11/2004,46.612
19/11/2004,46.640
20/11/2004,46.665
21/11/2004,46.689
22/11/2004,46.720
23/11/2004,46.758
24/11/2004,46.802
25/11/2004,46.847
26/11/2004,46.910
27/11/2004,46.969
28/11/2004,47.023
29/11/2004,47.078
30/11/2004,47.131
01/12/2004,48.779
02/12/2004,48.874
03/12/2004,48.964
04/12/2004,49.009
05/12/2004,49.036
06/12/2004,49.065
07/12/2004,49.129
08/12/2004,49.177
09/12/2004,49.234
10/12/2004,49.280
11/12/2004,49.317
12/12/2004,49.348
13/12/2004,49.397
14/12/2004,49.462
15/12/2004,49.496
16/12/2004,49.576
17/12/2004,49.680
18/12/2004,49.773
19/12/2004,49.856
20/12/2004,49.938
21/12/2004,50.020
22/12/2004,50.067
23/12/2004,50.118
24/12/2004,50.171
25/12/2004,50.220
26/12/2004,50.266
27/12/2004,50.317
28/12/2004,50.368
29/12/2004,50.416
30/12/2004,50.472
31/12/2004,50.537
01/01/2005,52.477
02/01/2005,52.477
03/01/2005,52.497
04/01/2005,52.450
05/01/2005,52.332
06/01/2005,52.247
07/01/2005,52.151
08/01/2005,52.079
09/01/2005,52.023
10/01/2005,51.875
11/01/2005,51.724
12/01/2005,51.565
13/01/2005,51.432
14/01/2005,51.281
15/01/2005,51.151
16/01/2005,51.037
17/01/2005,50.965
18/01/2005,50.889
19/01/2005,50.801
20/01/2005,50.741
21/01/2005,50.679
22/01/2005,50.622
23/01/2005,50.570
24/01/2005,50.528
25/01/2005,50.411
26/01/2005,50.301
27/01/2005,50.248
28/01/2005,50.202
29/01/2005,50.159
30/01/2005,50.119
31/01/2005,50.094
01/02/2005,50.199
02/02/2005,49.670
03/02/2005,49.545
04/02/2005,49.538
05/02/2005,49.533
06/02/2005,49.531
07/02/2005,49.536
08/02/2005,49.496
09/02/2005,49.463
10/02/2005,49.538
11/02/2005,49.545
12/02/2005,49.551
13/02/2005,49.556
14/02/2005,49.540
15/02/2005,49.479
16/02/2005,49.385
17/02/2005,49.347
18/02/2005,49.353
19/02/2005,49.359
20/02/2005,49.364
21/02/2005,49.380
22/02/2005,49.391
23/02/2005,49.366
24/02/2005,49.387
25/02/2005,49.413
26/02/2005,49.437
27/02/2005,49.459
28/02/2005,49.467
01/03/2005,49.776
02/03/2005,49.335
03/03/2005,49.252
04/03/2005,49.260
05/03/2005,49.264
06/03/2005,49.267
07/03/2005,49.343
08/03/2005,49.393
09/03/2005,49.426
10/03/2005,49.433
11/03/2005,49.461
12/03/2005,49.484
13/03/2005,49.503
14/03/2005,49.542
15/03/2005,49.586
16/03/2005,49.603
17/03/2005,49.619
18/03/2005,49.631
19/03/2005,49.642
20/03/2005,49.651
21/03/2005,49.669
22/03/2005,49.689
23/03/2005,49.692
24/03/2005,49.695
25/03/2005,49.697
26/03/2005,49.699
27/03/2005,49.701
28/03/2005,49.704
29/03/2005,49.723
30/03/2005,49.764
31/03/2005,49.779
01/04/2005,49.662
02/04/2005,49.662
03/04/2005,49.662
04/04/2005,49.873
05/04/2005,50.089
06/04/2005,50.089
07/04/2005,50.050
08/04/2005,50.004
09/04/2005,49.969
10/04/2005,49.940
11/04/2005,49.970
12/04/2005,49.988
13/04/2005,50.037
14/04/2005,50.090
15/04/2005,50.135
16/04/2005,50.174
17/04/2005,50.208
18/04/2005,50.224
19/04/2005,50.237
20/04/2005,50.174
21/04/2005,50.167
22/04/2005,50.144
23/04/2005,50.122
24/04/2005,50.103
25/04/2005,50.057
26/04/2005,49.989
27/04/2005,49.949
28/04/2005,49.929
29/04/2005,49.926
30/04/2005,49.923
01/05/2005,49.845
02/05/2005,49.856
03/05/2005,50.126
04/05/2005,50.276
05/05/2005,50.571
06/05/2005,50.895
07/05/2005,51.126
08/05/2005,51.299
09/05/2005,51.469
10/05/2005,51.564
11/05/2005,51.572
12/05/2005,51.536
13/05/2005,51.455
14/05/2005,51.385
15/05/2005,51.324
16/05/2005,51.240
17/05/2005,51.178
18/05/2005,51.060
19/05/2005,50.977
20/05/2005,50.905
21/05/2005,50.840
22/05/2005,50.781
23/05/2005,50.742
24/05/2005,50.724
25/05/2005,50.708
26/05/2005,50.743
27/05/2005,50.799
28/05/2005,50.851
29/05/2005,50.900
30/05/2005,50.943
31/05/2005,50.981
01/06/2005,51.645
02/06/2005,51.803
03/06/2005,52.146
04/06/2005,52.318
05/06/2005,52.421
06/06/2005,52.528
07/06/2005,52.661
08/06/2005,52.500
09/06/2005,52.352
10/06/2005,52.264
11/06/2005,52.191
12/06/2005,52.130
13/06/2005,52.087
14/06/2005,52.062
15/06/2005,52.026
16/06/2005,51.994
17/06/2005,51.915
18/06/2005,51.845
19/06/2005,51.782
20/06/2005,51.725
21/06/2005,51.695
22/06/2005,51.572
23/06/2005,51.464
24/06/2005,51.443
25/06/2005,51.424
26/06/2005,51.406
27/06/2005,51.419
28/06/2005,51.455
29/06/2005,51.525
30/06/2005,51.522
01/07/2005,53.075
02/07/2005,53.075
03/07/2005,53.075
04/07/2005,53.155
05/07/2005,53.350
06/07/2005,53.602
07/07/2005,53.781
08/07/2005,53.983
09/07/2005,54.140
10/07/2005,54.266
11/07/2005,54.362
12/07/2005,54.444
13/07/2005,54.479
14/07/2005,54.484
15/07/2005,54.479
16/07/2005,54.474
17/07/2005,54.471
18/07/2005,54.467
19/07/2005,54.471
20/07/2005,54.458
21/07/2005,54.439
22/07/2005,54.411
23/07/2005,54.386
24/07/2005,54.363
25/07/2005,54.364
26/07/2005,54.369
27/07/2005,54.366
28/07/2005,54.365
29/07/2005,54.366
30/07/2005,54.366
31/07/2005,54.367
01/08/2005,54.779
02/08/2005,54.599
03/08/2005,54.750
04/08/2005,54.799
05/08/2005,54.747
06/08/2005,54.712
07/08/2005,54.687
08/08/2005,54.715
09/08/2005,54.749
10/08/2005,54.763
11/08/2005,54.776
12/08/2005,54.805
13/08/2005,54.831
14/08/2005,54.852
15/08/2005,54.871
16/08/2005,54.908
17/08/2005,54.822
18/08/2005,54.737
19/08/2005,54.650
20/08/2005,54.573
21/08/2005,54.502
22/08/2005,54.437
23/08/2005,54.362
24/08/2005,54.296
25/08/2005,54.251
26/08/2005,54.211
27/08/2005,54.173
28/08/2005,54.138
29/08/2005,54.099
30/08/2005,54.120
31/08/2005,54.165
01/09/2005,53.761
02/09/2005,53.505
03/09/2005,53.420
04/09/2005,53.377
05/09/2005,53.419
06/09/2005,53.413
07/09/2005,53.401
08/09/2005,53.396
09/09/2005,53.385
10/09/2005,53.377
11/09/2005,53.370
12/09/2005,53.379
13/09/2005,53.378
14/09/2005,53.333
15/09/2005,53.330
16/09/2005,53.321
17/09/2005,53.314
18/09/2005,53.307
19/09/2005,53.294
20/09/2005,53.282
21/09/2005,53.248
22/09/2005,53.233
23/09/2005,53.232
24/09/2005,53.231
25/09/2005,53.230
26/09/2005,53.210
27/09/2005,53.192
28/09/2005,53.167
29/09/2005,53.135
30/09/2005,53.118
01/10/2005,52.643
02/10/2005,52.643
03/10/2005,53.073
04/10/2005,53.238
05/10/2005,53.450
06/10/2005,53.637
07/10/2005,53.835
08/10/2005,53.984
09/10/2005,54.100
10/10/2005,54.192
11/10/2005,54.289
12/10/2005,54.360
13/10/2005,54.439
14/10/2005,54.511
15/10/2005,54.573
16/10/2005,54.628
17/10/2005,54.680
18/10/2005,54.738
19/10/2005,54.776
20/10/2005,54.787
21/10/2005,54.805
22/10/2005,54.822
23/10/2005,54.837
24/10/2005,54.842
25/10/2005,54.864
26/10/2005,54.889
27/10/2005,54.945
28/10/2005,54.988
29/10/2005,55.027
30/10/2005,55.065
31/10/2005,55.092
01/11/2005,55.729
02/11/2005,55.564
03/11/2005,55.448
04/11/2005,55.406
05/11/2005,55.382
06/11/2005,55.365
07/11/2005,55.378
08/11/2005,55.413
09/11/2005,55.456
10/11/2005,55.507
11/11/2005,55.541
12/11/2005,55.568
13/11/2005,55.592
14/11/2005,55.611
15/11/2005,55.658
16/11/2005,55.642
17/11/2005,55.699
18/11/2005,55.751
19/11/2005,55.799
20/11/2005,55.841
21/11/2005,55.867
22/11/2005,55.893
23/11/2005,55.904
24/11/2005,55.941
25/11/2005,55.944
26/11/2005,55.947
27/11/2005,55.949
28/11/2005,55.929
29/11/2005,55.907
30/11/2005,55.906
01/12/2005,57.429
02/12/2005,57.177
03/12/2005,57.092
04/12/2005,57.050
05/12/2005,56.992
06/12/2005,56.895
07/12/2005,56.678
08/12/2005,56.515
09/12/2005,56.359
10/12/2005,56.233
11/12/2005,56.130
12/12/2005,56.049
13/12/2005,55.988
14/12/2005,55.928
15/12/2005,55.914
16/12/2005,55.909
17/12/2005,55.906
18/12/2005,55.902
19/12/2005,55.846
20/12/2005,55.787
21/12/2005,55.792
22/12/2005,55.812
23/12/2005,55.835
24/12/2005,55.857
25/12/2005,55.876
26/12/2005,55.899
27/12/2005,55.937
28/12/2005,55.927
29/12/2005,55.904
30/12/2005,55.864
31/12/2005,55.827
01/01/2006,54.710
02/01/2006,54.805
03/01/2006,54.811
04/01/2006,54.979
05/01/2006,55.762
06/01/2006,56.457
07/01/2006,56.953
08/01/2006,57.325
09/01/2006,57.631
10/01/2006,57.897
11/01/2006,58.146
12/01/2006,58.348
13/01/2006,58.515
14/01/2006,58.658
15/01/2006,58.783
16/01/2006,58.892
17/01/2006,58.943
18/01/2006,58.993
19/01/2006,59.040
20/01/2006,59.082
21/01/2006,59.119
22/01/2006,59.154
23/01/2006,59.188
24/01/2006,59.221
25/01/2006,59.258
26/01/2006,59.288
27/01/2006,59.303
28/01/2006,59.317
29/01/2006,59.330
30/01/2006,59.340
31/01/2006,59.355
01/02/2006,59.188
02/02/2006,59.031
03/02/2006,59.056
04/02/2006,59.069
05/02/2006,59.076
06/02/2006,59.029
07/02/2006,59.006
08/02/2006,58.967
09/02/2006,58.910
10/02/2006,58.895
11/02/2006,58.884
12/02/2006,58.874
13/02/2006,58.867
14/02/2006,58.849
15/02/2006,58.813
16/02/2006,58.787
17/02/2006,58.751
18/02/2006,58.719
19/02/2006,58.690
20/02/2006,58.668
21/02/2006,58.645
22/02/2006,58.591
23/02/2006,58.564
24/02/2006,58.536
25/02/2006,58.511
26/02/2006,58.487
27/02/2006,58.469
28/02/2006,58.426
01/03/2006,57.598
02/03/2006,57.611
03/03/2006,57.711
04/03/2006,57.760
05/03/2006,57.790
06/03/2006,57.862
07/03/2006,57.961
08/03/2006,57.964
09/03/2006,57.999
10/03/2006,58.046
11/03/2006,58.084
12/03/2006,58.116
13/03/2006,58.140
14/03/2006,58.160
15/03/2006,58.181
16/03/2006,58.219
17/03/2006,58.257
18/03/2006,58.290
19/03/2006,58.320
20/03/2006,58.357
21/03/2006,58.402
22/03/2006,58.443
23/03/2006,58.463
24/03/2006,58.482
25/03/2006,58.499
26/03/2006,58.514
27/03/2006,58.520
28/03/2006,58.529
29/03/2006,58.508
30/03/2006,58.470
31/03/2006,58.490
01/04/2006,59.091
02/04/2006,59.091
03/04/2006,59.278
04/04/2006,59.313
05/04/2006,59.409
06/04/2006,59.464
07/04/2006,59.539
08/04/2006,59.595
09/04/2006,59.639
10/04/2006,59.684
11/04/2006,59.756
12/04/2006,59.826
13/04/2006,59.885
14/04/2006,59.936
15/04/2006,59.981
16/04/2006,60.019
17/04/2006,60.063
18/04/2006,60.074
19/04/2006,60.077
20/04/2006,60.086
21/04/2006,60.101
22/04/2006,60.113
23/04/2006,60.125
24/04/2006,60.131
25/04/2006,60.162
26/04/2006,60.188
27/04/2006,60.195
28/04/2006,60.207
29/04/2006,60.218
30/04/2006,60.229
01/05/2006,60.535
02/05/2006,60.820
03/05/2006,61.008
04/05/2006,61.036
05/05/2006,61.104
06/05/2006,61.149
07/05/2006,61.181
08/05/2006,61.202
09/05/2006,61.196
10/05/2006,61.210
11/05/2006,61.251
12/05/2006,61.267
13/05/2006,61.280
14/05/2006,61.291
15/05/2006,61.333
16/05/2006,61.343
17/05/2006,61.343
18/05/2006,61.349
19/05/2006,61.265
20/05/2006,61.189
21/05/2006,61.121
22/05/2006,61.149
23/05/2006,61.167
24/05/2006,61.172
25/05/2006,61.176
26/05/2006,61.178
27/05/2006,61.181
28/05/2006,61.183
29/05/2006,61.167
30/05/2006,61.135
31/05/2006,61.105
01/06/2006,61.432
02/06/2006,61.473
03/06/2006,61.486
04/06/2006,61.493
05/06/2006,61.581
06/06/2006,61.634
07/06/2006,61.648
08/06/2006,61.702
09/06/2006,61.784
10/06/2006,61.850
11/06/2006,61.903
12/06/2006,61.935
13/06/2006,61.984
14/06/2006,62.035
15/06/2006,62.120
16/06/2006,62.219
17/06/2006,62.306
18/06/2006,62.383
19/06/2006,62.452
20/06/2006,62.517
21/06/2006,62.552
22/06/2006,62.557
23/06/2006,62.578
24/06/2006,62.598
25/06/2006,62.616
26/06/2006,62.636
27/06/2006,62.655
28/06/2006,62.669
29/06/2006,62.698
30/06/2006,62.726
01/07/2006,63.564
02/07/2006,63.564
03/07/2006,63.888
04/07/2006,64.009
05/07/2006,64.165
06/07/2006,64.324
07/07/2006,64.485
08/07/2006,64.606
09/07/2006,64.701
10/07/2006,64.769
11/07/2006,64.849
12/07/2006,64.863
13/07/2006,64.897
14/07/2006,64.917
15/07/2006,64.934
16/07/2006,64.949
17/07/2006,64.982
18/07/2006,65.032
19/07/2006,65.048
20/07/2006,65.054
21/07/2006,65.072
22/07/2006,65.089
23/07/2006,65.104
